Nome;Latitude;Longitude;Altitude;Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB);TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s);
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-03-08;0;881.8;null;27.4;20.7;15.4;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-03-09;.2;880;null;26;18.8;17.6;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-03-10;19.2;880.1;null;16;13.2;11.6;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-03-11;0;880;null;22;16.1;11.4;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-03-12;.4;881.9;null;18;15.9;15.7;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-03-13;0;879.7;null;22.4;16.7;13.9;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-03-14;0;878.7;null;21;15.3;12;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-03-15;.2;880.1;null;18.6;13;9.7;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-03-16;.4;882.1;null;19.7;14.4;9.8;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-03-17;.2;881.9;null;23;16.6;13.3;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-03-18;.2;879.7;null;22.9;16.8;14.9;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-03-19;.6;880.7;null;19.7;14.3;8.1;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-03-20;.2;882.3;null;20.6;14.6;10;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-03-21;0;881.8;null;23.9;15.5;11.2;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-03-22;.4;880;null;23.9;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-03-23;0;878.3;null;25.7;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-03-24;1;878.4;null;28.2;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-03-25;6.8;880.1;null;22.5;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-03-26;.6;880.8;null;19.8;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-03-27;.2;879.8;null;20.2;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-03-28;1.4;877.9;null;22.9;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-03-29;.2;878.9;null;22.9;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-03-30;.2;878.6;null;21.7;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-03-31;0;879.1;null;27.7;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-04-01;0;881.6;null;20.5;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-04-02;.6;878.6;null;23.9;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-04-03;25.6;877.7;null;22.7;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-04-04;8;882.2;null;16;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-04-05;.6;887.9;null;13.7;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-04-06;.8;887.8;null;15.3;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-04-07;0;883.7;null;14.8;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-04-08;26.6;878.8;null;15.1;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-04-09;5.6;878.3;null;17.6;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-04-10;0;879;null;15;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-04-11;.2;879.6;null;null;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-04-12;.2;879.5;null;null;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-04-13;22.2;879.2;null;16.1;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-04-14;4.4;880.1;null;13.7;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-04-15;.2;879;null;14.1;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-04-16;.2;877.6;null;14.9;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-04-17;.2;879.1;null;15.6;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-04-18;.2;879.3;null;18.5;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-04-19;.4;879;null;16.7;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-04-20;1.8;879;null;18.3;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-04-21;.4;878.6;null;17.3;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-04-22;0;879.2;null;15.3;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-04-23;.2;878.7;null;18.7;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-04-24;0;877.3;null;15.8;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-04-25;0;876;null;16;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-04-26;.4;876.3;null;21;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-04-27;.2;876.5;null;16.7;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-04-28;33.6;876.2;null;15.1;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-04-29;0;877.9;null;14.8;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-04-30;0;879.6;null;null;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-05-01;.2;881.2;null;null;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-05-02;.2;881.4;null;null;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-05-03;0;882;null;null;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-05-04;.4;882.5;null;null;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-05-05;.2;882.1;null;null;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-05-06;0;880.8;null;null;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-05-07;0;879.8;null;null;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-05-08;.6;878;null;null;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-05-09;0;874.8;null;null;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-05-10;21.8;881.1;null;null;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-05-11;0;885.7;null;null;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-05-12;0;886.5;null;null;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-05-13;.2;885;null;null;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-05-14;.2;884.9;null;null;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-05-15;0;884.9;null;null;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-05-16;0;883.4;null;null;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-05-17;0;881.4;null;null;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-05-18;0;879.7;null;null;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-05-19;.8;880.5;null;null;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-05-20;3.4;880.8;null;null;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-05-21;1.2;881.4;null;null;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-05-22;.6;882;null;null;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-05-23;.2;883.6;null;null;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-05-24;.4;884;null;null;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-05-25;18.2;882.1;null;null;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-05-26;0;880.9;null;null;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-05-27;0;877.1;null;null;null;null;null;null;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-05-28;9.2;873;null;null;null;null;null;56;null;null;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-05-29;4.4;877.6;.7;6.9;2.8;.1;86.1;81;19.2;7.5;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-05-30;5.2;881.8;1.9;13.2;4.6;0;83.5;57;11.2;3.7;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-05-31;.4;881.1;3.5;13;7.6;1.4;76.1;53;10.4;5.1;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-06-01;0;883.2;2.6;14.6;7.1;3.2;75.7;33;7.6;3.4;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-06-02;.4;883.9;null;14.5;8.6;3;null;87;13.9;6.8;
"SAO JOSE DOS AUSENTES";-28.7486111;-50.05777777;1228.59;2025-06-03;null;null;null;null;null;null;null;null;null;null;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-01-01;0;982.7;18.5;33.8;25.5;18.7;67.5;40;10.5;2.5;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-01-02;0;980.7;21;32.9;27.1;22.4;71.3;40;9.1;2.2;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-01-03;.4;981.8;20.7;31.9;25.8;19.9;75.6;46;7.9;2.4;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-01-04;.2;983;19.8;32.4;25.4;19.3;73.1;43;8.5;2.9;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-01-05;0;982.4;19.4;33.3;25.9;19.1;71.5;40;6.4;2.4;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-01-06;0;980.3;null;35.5;28.5;22.1;69.2;40;7.8;2.4;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-01-07;0;979.6;21;34.3;27.5;24.5;70.5;45;16.2;2.1;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-01-08;16.4;981.4;20.8;28.9;24.2;20.3;82.2;61;8.7;2.4;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-01-09;7.4;982.4;19.9;25.5;22.6;19.6;85.1;71;13.6;3.5;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-01-10;21;981.9;20.5;23.9;21.5;20.1;93.9;82;9.8;2.7;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-01-11;2.8;981.5;21.5;27.5;23.6;20.5;88.3;76;11.7;2.3;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-01-12;0;983.6;18.8;31.5;24.6;18.9;72.9;45;12.2;3.8;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-01-13;null;982.9;20;34.7;null;17.9;74.9;45;8.1;2.5;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-01-14;0;982.2;22.9;35.5;28;24.4;78.6;54;24.3;2.6;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-01-15;21;982.1;21.4;34.6;26.4;20.2;78.3;47;8.4;2.2;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-01-16;0;979.4;24;35.3;28.9;23;78.1;58;9.9;3;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-01-17;70.2;982.1;21.5;31.3;21.6;20.7;99.5;73;19.5;4.3;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-01-18;76.8;980.4;23.6;30.9;24.9;21.3;93.1;72;7.7;2.2;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-01-19;.2;981.1;23.5;32.8;27.6;23.3;80.4;53;8.5;1.7;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-01-20;0;981.5;22.3;31.6;26.4;22.6;79.5;52;8.9;2.4;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-01-21;0;984.7;20.2;30;24.2;19.4;80.1;57;10.4;3.4;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-01-22;0;986.2;18.2;28.5;23;17.5;75;60;12.1;4;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-01-23;0;986.2;17.4;29;22.9;16.9;72.7;52;10.3;3.7;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-01-24;0;985.7;16.6;29.4;22.7;16.3;70.5;42;11.8;3.5;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-01-25;0;986.4;15.7;29;22.3;16.7;69.2;41;11.8;3.7;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-01-26;0;987.7;14.8;29.1;22.3;15.9;64.9;41;9.3;3.5;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-01-27;0;985.9;16;29.3;22.7;16.6;68.5;42;9.7;3.1;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-01-28;0;984.2;17.3;30.8;24.1;17.6;68.5;40;8.1;2.4;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-01-29;null;983.6;17.4;32.3;24.9;17.4;66.6;37;7.3;2.1;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-01-30;null;983.5;18.3;32.7;null;19.7;60.9;39;6.3;2.2;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-01-31;0;983.9;17.5;33.5;26.7;19.4;59.8;34;8.1;2.6;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-02-01;0;985.4;16.5;35.3;26.4;17.9;63.1;30;9.1;3;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-02-02;null;985.7;null;36.2;null;20.2;61.1;34;8;2.9;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-02-03;0;984.2;20.2;37.1;29.9;23;59;36;10.2;3;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-02-04;0;984.4;20.5;38.1;29.4;23.8;63.8;34;12.3;3;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-02-05;21.4;985.4;21.3;32.9;26.7;20.7;74.1;49;12.1;2.5;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-02-06;0;985.9;null;35.6;29;22.9;77.6;42;9.8;2.6;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-02-07;null;983.6;null;36.3;null;23.1;75.8;38;6.7;2.3;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-02-08;null;982.5;20.8;36.3;28.6;22.4;66.3;36;12.7;2.7;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-02-09;0;982.7;21.9;37.9;29.5;24;70.6;33;7.4;2.6;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-02-10;0;983.8;22;37.1;29;24.7;69.2;40;11.7;3.1;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-02-11;7;984.1;22.5;37.7;28;24.1;74.4;42;12.5;3.3;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-02-12;1.8;982.1;22.1;38.4;30.2;24.6;66.5;35;11.9;3;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-02-13;62;985.2;22.4;32.7;23.3;22.7;94.7;52;11.9;3;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-02-14;13;987.5;18.3;26.3;21.5;18.6;82.6;66;10.2;4.1;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-02-15;0;985.9;19.2;24.8;21;17.7;89.5;77;8.2;2.6;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-02-16;0;984;21.5;28.7;23.4;20.2;90;66;5;1.5;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-02-17;0;982.1;20.8;31;23.5;20.4;86.9;54;8.5;2.2;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-02-18;.6;980.5;20.6;33.2;25.5;19.4;76.9;44;7.5;2.4;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-02-19;0;979.6;21.1;30.1;23.8;22.2;85.6;59;12.8;2.6;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-02-20;13.6;979.3;20.6;30.3;23.7;19.4;84.3;56;8.4;2.8;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-02-21;0;979.4;20.1;32.7;24.9;18.5;77.1;47;7;2.3;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-02-22;null;978.5;20.2;33.5;null;20.5;68.4;42;7.6;2.5;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-02-23;0;981.2;21.6;35.7;28.4;22.6;71.6;46;8;2.3;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-02-24;9.2;986.2;23.2;35;27.8;21.9;81;53;5.8;1.7;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-02-25;0;988;23.2;34;27.6;22;78;58;8.9;3.1;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-02-26;0;985.6;24;33;26.5;24.1;86.5;63;10.8;2.8;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-02-27;69.8;981.9;24.3;31.2;null;22.6;92.3;68;8.6;2;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-02-28;12.6;982.7;24.3;31.9;26.6;23.6;87.7;68;8.5;1.9;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-02-29;2;984.9;23.1;28.9;24.9;22.5;90.3;70;7.6;2.1;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-03-01;0;984.9;22.3;32.4;26.1;20.7;81.4;52;5.8;2.1;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-03-02;0;982.8;22;34.2;27.7;20.9;74.9;52;6.6;2.3;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-03-03;6.4;983.7;21.6;29.8;24.5;19.6;84.6;65;28.3;2.4;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-03-04;4;984.7;21.8;28.4;23.5;21.2;90.8;69;9.4;2.9;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-03-05;0;986.6;17.6;27.6;21.6;17.1;79.2;56;9.1;3;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-03-06;0;986.2;14.1;28.2;21;14.2;68;38;8.2;2.8;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-03-07;0;985.1;19.7;32;23.4;16.8;80.7;63;7.2;2.8;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-03-08;6.8;983.1;23.6;30.6;25.6;22.2;89.1;71;7.8;2.7;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-03-09;14.8;981.8;23.2;26.8;24.2;22.8;94.3;78;12;3;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-03-10;12.8;985;22.1;30.3;24.3;19.6;88.5;63;8;2.4;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-03-11;0;985.4;20.2;33;26;19.8;74;43;10.1;2.9;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-03-12;0;984.4;null;35.9;28;21.2;72.9;47;7.9;3.1;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-03-13;0;983.3;21.3;36.3;29.5;23.2;66.7;46;7;2.7;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-03-14;0;981.6;21.5;36.4;30;24;65;44;8;3;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-03-15;10.2;980.8;22.7;31.7;24.9;22.9;88.3;65;12.6;3.9;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-03-16;null;978.5;22.9;29;24.2;21.2;93.1;79;10.1;3.5;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-03-17;4.8;982;22.1;26.8;23.8;21.2;90.8;75;11.5;2.4;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-03-18;0;981.1;23.1;33.2;25.8;21.4;86.7;57;13.3;2.3;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-03-19;29.2;981.5;22.5;27.1;23.3;22.5;95.6;77;10.6;2.6;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-03-20;6.6;976.3;22.9;35;27.5;21.9;85;57;10.1;3.6;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-03-21;30.4;982;20.5;30.1;21.8;18.6;92.7;71;25.4;3.5;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-03-22;5.4;991.2;15.4;24.7;18.7;14.5;82.8;55;10.8;3.2;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-03-23;0;989.8;14.8;28.7;20.8;14.7;70.8;42;11;3.5;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-03-24;0;987.2;17.9;30.4;23.8;18.4;70.5;53;8.2;2.6;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-03-25;0;986.6;17.7;31;23.9;18.1;70.3;43;7.7;2.4;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-03-26;0;986.4;15.6;30.3;22.4;16.2;68.8;39;7;2.9;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-03-27;0;985.8;18.2;32;23.3;17;74.9;49;6.8;2.6;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-03-28;0;986.8;21;32.7;25.3;21.2;78.5;53;11;3;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-03-29;2.4;986.7;19.8;33.3;24.7;18.2;75.9;50;9.4;2.2;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-03-30;.8;985.2;19.4;33.2;25.9;19.5;69.3;44;9.8;2.3;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-03-31;0;984.1;19.9;34.4;27.1;22.8;71.7;44;14.8;2.2;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-04-01;0;982.4;20.5;32.6;26;21.5;73.1;48;8.6;2.5;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-04-02;0;983.2;20.8;31.5;24.2;20.5;83.2;52;8;2.3;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-04-03;0;981.8;20.1;34.4;26.4;20.3;73.5;44;9;3.1;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-04-04;5.2;983.9;22.7;29.9;25.5;22.6;84.8;64;8.5;2.4;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-04-05;0;986.8;20.6;31.5;24.2;19.8;82.3;55;10.2;2.9;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-04-06;0;985.5;17.8;32.6;23.6;16.7;72.5;45;10;3.9;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-04-07;4;983.3;19.4;23.9;20.8;17.6;92.3;61;10.9;2.7;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-04-08;7;983.8;21;29.3;23.2;18.5;88.7;62;4.4;1.5;
